"","V1"
"2004",44.2521806274487
"2005",45.7354213531753
"2006",50.0547520661157
"2007",52.9674952198853
"2008",49.0032058224668
"2009",48.4865314859963
"2010",46.4873430708676
"2011",48.9866078053124
"2012",29.9904096349714
"2013",27.1649443417093
"2014",8.9849774661993
"2015",42.1319107662464
"2016",37.9365853658537
"2017",29.1527313266444
"2018",39.0995323981296
"2019",39.1105186621425
"2020",40.2007764836384
"2021",41.5403111739745
"2022",42.5639229422067
"2023",12.7133891213389
"2024",42.8098434004474
"2025",46.857908847185
"2026",46.6295707472178
"2027",39.7356924421145
"2028",40.6169265033408
"2029",48.1648148148148
"2030",45.2948539638387
"2031",37.5195979899498
"2032",12.495881383855
"2033",26.0697190426639
"2034",42.6003976143141
"2035",45.9985507246377
"2036",44.90036900369
"2037",42.0808897876643
"2038",40.997975708502
"2039",41.4560570071259
"2040",39.4595375722543
"2041",19.28
"2042",44.6413018028565
"2043",35.1718446601942
"2044",50.9639064137808
"2045",71.7376002004008
"2046",72.3828473413379
"2047",73.399209486166
"2048",71.9828792615751
"2049",73.6504686729156
"2050",72.5356411306841
"2051",74.2668636139833
"2052",73.6372881355932
"2053",73.2051282051282
"2054",73.126511627907
"2055",73.2822318526544
"2056",73.2391821207798
"2057",73.5729979762937
"2058",73.0289792387543
"2059",73.4156714244101
"2060",73.6390532544379
"2061",72.6014455343314
"2062",72.6545956343564
"2063",71.9116719242902
"2064",71.2000776849874
"2065",58.6795589889869
"2066",71.0511200459506
"2067",16.9854260089686
"2068",15.6198391420912
"2069",18.4048979591837
"2070",16.3522796352584
"2071",14.6313879649229
"2072",14.1622998544396
"2073",22.4407008086253
"2074",40.1962056914628
"2075",26.2439309056956
"2076",22.7406313876902
"2077",21.6783137105963
"2078",16.1404805914972
"2079",17.1158624674949
"2080",10.267182047941
"2081",15.9916151809356
"2082",20.7250409165303
"2083",20.6080108010801
"2084",21.917994100295
"2085",24.0219668807029
"2086",22.2640595903166
"2087",26.5884955752212
"2088",25.1794221996959
"2089",23.241391184573
"2090",21.756502973677
"2091",43.1785915625294
"2092",40.5559147266017
"2093",43.5531859846245
"2094",42.7049472459446
"2095",5.36574824419233
"2096",66.09453125
"2097",67.2917466410749
"2098",57.6793235481812
"2099",54.7495488527971
"2100",62.1456953642384
"2101",52.5256064690027
"2102",49.3223495702006
"2103",49.1311418080084
"2104",44.2712053571429
"2105",50.4735434007134
"2106",45.559748427673
"2107",53.9942726231386
"2108",58.7981755986317
"2109",65.1488095238095
"2110",60.3834886817577
"2111",64.0814814814815
"2112",61.3708019191227
"2113",53.3301797540208
"2114",55.015427769986
"2115",51.4372574385511
"2116",67.2518472906404
"2117",69.2579008973859
"2118",62.6366273047441
"2119",59.1800439131495
"2120",59.9521452145215
"2121",72.3955525606469
"2122",67.4409961685824
"2123",71.3243243243243
"2124",70.5637012545578
"2125",57.4710184677272
"2126",55.5233238108392
"2127",62.3203715749248
"2128",57.6434074893716
"2129",72.0218210157163
"2130",43.3212039540019
"2131",22.1763602251407
"2132",26.9114521841795
"2133",35.7956517682187
"2134",29.741726618705
"2135",22.5514165792235
"2136",23.3385826771654
"2137",28.580229226361
"2138",25.8470511989631
"2139",23.051763367463
"2140",30.5464349910126
"2141",20.2775748721695
"2142",20.7621407333994
"2143",19.3002398081535
"2144",29.816871888918
"2145",34.4723591812341
"2146",33.2465385410209
"2147",33.8505167027157
"2148",36.3816334211517
"2149",33.7541967896091
"2150",37.382020336406
"2151",43.3804713804714
"2152",32.965947980835
"2153",39.7770957151752
"2154",44.4668346124553
"2155",43.5889131061893
"2156",28.5270285289153
"2157",14.7864717410156
"2158",57.7608427965522
"2159",69.1599428775437
"2160",43.1474395338043
"2161",55.9900452488688
"2162",42.5106060606061
"2163",37.0754443235401
"2164",42.5059412132583
"2165",42.5617740232313
"2166",44.7988464311464
"2167",69.4383720930233
"2168",34.5404663923182
"2169",35.0762041696621
"2170",36.9965167827739
"2171",47.8945895522388
"2172",37.9573512906846
"2173",41.0057920648711
"2174",40.0073138297872
"2175",37.8114543114543
"2176",41.6425
"2177",38.5791556728232
"2178",34
"2179",35.1330671989355
"2180",35.9112863479547
"2181",35.6
"2182",47.9278350515464
"2183",43.7661900756939
"2184",70.6435929600487
"2185",70.3049672948643
"2186",69.338616446019
"2187",68.6892811569545
"2188",71.3451928299837
"2189",72.9811310553633
"2190",73.4685918428104
"2191",73.2857564140372
"2192",74.0212351029252
"2193",69.2708215537713
"2194",69.9679286681294
"2195",69.9508393285372
"2196",50.2240848128999
"2197",67.1591008399281
"2198",68.5913844621514
"2199",68.6733416770964
"2200",41.8008970398149
"2201",40.8192771084337
"2202",11.5266447882482
"2203",44.6040419161677
"2204",23.7675438596491
"2205",36.1002485501243
"2206",20.9301929625426
"2207",14.1873563218391
"2208",21.0678899082569
"2209",31.6774675972084
"2210",38.003671071953
"2211",30.3732125834128
"2212",18.0754369825207
"2213",45.576103500761
"2214",13.7511574074074
"2215",11.2761845386534
"2216",11.2811577082103
"2217",22.7605681947662
"2218",9.86712038380007
"2219",22.1802707930368
"2220",21.2466822794692
"2221",38.4139759036145
"2222",40.6643228370529
"2223",16.009554261514
"2224",22.0710739933237
"2225",72.3106745479833
"2226",31.0649051596284
"2227",22.4599228461209
"2228",33.8454324418201
"2229",27.8916716891002
"2230",22.8995950452596
"2231",26.7516203449412
"2232",33.0969668518374
"2233",23.55863885909
"2234",15.4877586479229
"2235",50.1533018867925
"2236",52.7702499247215
"2237",45.9953125
"2238",35.7560122431132
"2239",46.5829335161069
"2240",42.5511879049676
"2241",51.3254019991308
"2242",62.140586797066
"2243",46.5911237016053
"2244",51.2388230798624
"2245",51.2848297213622
"2246",50.4688864628821
"2247",56.6365612978759
"2248",54.3212634822804
"2249",43.6297948260482
"2250",53.04683991017
"2251",47.3361010830325
"2252",46.1268391679351
"2253",49.9048361934477
"2254",56.0619607843137
"2255",43.4634146341463
"2256",44.1770538243626
"2257",46.9607476635514
"2258",40.7464480874317
"2259",45.4842975206612
"2260",34.327967806841
"2261",34.2356557377049
"2262",38.8338381652964
"2263",37.5005875440658
"2264",44.4773333333333
"2265",34.0451467268623
"2266",34.2539682539683
"2267",34.12
"2268",61.1228772696666
"2269",64.3396367255536
"2270",68.2324503311258
"2271",68.039603960396
"2272",66.7062064965197
"2273",67.7981254506128
"2274",55.3679443589566
"2275",55.5494169403682
"2276",75.1420376909236
"2277",77.1583210603829
"2278",79.5165094339623
"2279",79.4906367041199
"2280",75.2593917710197
"2281",34.8612891066717
"2282",43.1012805587893
"2283",40.8775362318841
"2284",52.70303712036
"2285",52.4694570135747
"2286",40.983282674772
"2287",46.5327669902913
"2288",35.9295929592959
"2289",40.1474947071277
"2290",30.4164149937822
"2291",40.7334268677657
"2292",32.228013029316
"2293",34.2462118978834
"2294",34.0145562781595
"2295",32.6346303821369
"2296",62.6531482735274
"2297",55.8933241569167
"2298",13.7618293407246
"2299",15.3770386299779
"2300",18.6599464482596
"2301",21.2764976958525
"2302",61.7797202797203
"2303",28.6209173036831
"2304",20.9200779727096
"2305",22.1798715203426
"2306",22.2062868369352
"2307",22.7837904620707
"2308",23.5827190827191
"2309",8.90033581194531
"2310",16.4531129900077
"2311",20.0208719851577
"2312",20.3735135135135
"2313",20.8302044221944
"2314",26.8458197029013
"2315",25.6492867683227
"2316",27.4711928710076
"2317",24.9421613394216
"2318",35.126213592233
"2319",34.8183079056865
"2320",48.6733038348083
"2321",47.4076492537313
"2322",53.096484055601
"2323",64.1819852941177
"2324",73.0243902439024
"2325",60.0346020761246
"2326",54.9628070175439
"2327",46.4130304841602
"2328",55.3264996203493
"2329",34.5669064748201
"2330",36.3656387665198
"2331",62.9627659574468
"2332",54.409009009009
"2333",59.8357142857143
"2334",60.3372781065089
"2335",37.7238398544131
"2336",41.2020573108009
"2337",42.0281093569503
"2338",70.8667800453515
"2339",73.054700294792
"2340",72.6470588235294
"2341",72.5193353242974
"2342",74.2559219693451
"2343",71.8623501199041
"2344",66.2491124260355
"2345",66.9780133490381
"2346",71.2058303886926
"2347",67.1437598736177
"2348",73.3478822393823
"2349",84.8865022225801
"2350",83.8537275914533
"2351",76.88087396793
"2352",65.0631817246347
"2353",83.315599452874
"2354",64.2597966411516
"2355",61.6755359157578
"2356",64.0816813664912
"2357",64.7796838123751
"2358",64.4696284247446
"2359",47.3611462284029
"2360",64.0776804508725
"2361",65.9264921195418
"2362",69.2195261845387
"2363",73.6793244952639
"2364",41.1654753605416
"2365",37.8242149688311
"2366",38.2723707609109
"2367",15.9360983517968
"2368",17.9542329399692
"2369",24.5957024793388
"2370",12.7513807974578
"2371",16.864114256761
"2372",35.127497621313
"2373",29.4474712394183
"2374",43.077519379845
"2375",21.4962462795966
"2376",38.3814877075016
"2377",45.7716658017644
"2378",40.7887681670665
"2379",33.5732965276769
"2380",37.5340432397548
"2381",37.1357960457856
"2382",50.2680145152929
"2383",50.606596366554
"2384",47.2862045298559
"2385",49.3522307950352
"2386",49.7223336676697
"2387",45.3735807255608
"2388",65.6964938965851
"2389",70.5377949315468
"2390",69.7844477281123
"2391",70.4897090343228
"2392",53.5701614333866
"2393",59.9024879141611
"2394",47.1679894179894
"2395",46.1690549025922
"2396",45.8606610499028
"2397",45.2099329677026
"2398",57.6868686868687
"2399",56.7310381925767
"2400",45.5207932229496
"2401",66.0377152537637
"2402",65.9017799372756
"2403",69.6919905771496
"2404",67.812818502548
"2405",74.0198029754725
"2406",69.946398289464
"2407",62.2344241330023
"2408",52.7471290430774
"2409",37.6115728690479
"2410",60.6285107222887
"2411",66.3955466213082
"2412",63.4672398968186
"2413",62.2059838895282
"2414",62.1857769118363
"2415",61.6657848324515
"2416",62.3939325842697
"2417",40.4950678175092
"2418",38.2707998106957
"2419",49.5230752602947
"2420",48.9392823447058
"2421",40.5417685896742
"2422",45.2248626549125
"2423",44.2294636795655
"2424",50.5825942350333
"2425",42.9375867487984
"2426",42.0381972425312
"2427",46.5164741239075
"2428",12.3511002444988
"2429",19.1220710506425
"2430",27.1804320203304
"2431",47.234360410831
"2432",23.9752021073667
"2433",20.1862582781457
"2434",23.0249134948097
"2435",34.3675373134328
"2436",41.2642324303102
"2437",37.8498627989024
"2438",26.0499046408137
"2439",33.8168571428571
"2440",46.6745081266039
"2441",33.4641568981064
"2442",38.2203821656051
"2443",26.2980877390326
"2444",16.0724465558195
"2445",14.2615039281706
"2446",26.5510592069527
"2447",20.0510276399717
"2448",13.9980392156863
"2449",45.0888177635527
"2450",48.9895035460993
"2451",57.52354907323
"2452",58.6375163970267
"2453",53.0418519487314
"2454",49.3017895056112
"2455",50.8047037808872
"2456",47.5578291814947
"2457",49.6640067198656
"2458",45.6724852071006
"2459",47.3916913946588
"2460",49.0071684587814
"2461",53.4660961158657
"2462",50.5974576271186
"2463",49.1831417624521
"2464",49.2269503546099
"2465",67.5169466548777
"2466",74.8549129989765
"2467",75.4591896652965
"2468",58.3210361067504
"2469",72.1339031339031
"2470",71.5299806576402
"2471",50.108499804152
"2472",52.7314890154597
"2473",63.4444444444444
"2474",68.692652745553
"2475",51.8175990675991
"2476",69.6602983988355
"2477",71.3037537647837
"2478",61.5763990541606
"2479",61.0456057007126
"2480",65.1447963800905
"2481",68.1710744454093
"2482",58.7986699730358
"2483",45.0755927097964
"2484",44.3936781609195
"2485",46.5087035593661
"2486",25.945778908803
"2487",45.5262643817794
"2488",44.1911229946524
"2489",42.5915904993833
"2490",42.1894333058275
"2491",44.058982252807
"2492",40.9597437519772
"2493",41.595637379428
"2494",17.879781420765
"2495",25.8707635769702
"2496",13.8286396181384
"2497",32.0505858816805
"2498",41.5254312743461
"2499",30.0862846104314
"2500",39.8566063502902
"2501",43.7376594564615
"2502",40.8949164107813
"2503",37.9015544041451
"2504",31.4571922744307
"2505",37.6600221483942
"2506",34.4467892283791
"2507",17.2979420018709
"2508",25.0508092603975
"2509",21.6639966711745
"2510",13.368320610687
"2511",22.0654433697912
"2512",68.7802423333465
"2513",69.4598346131128
"2514",54.4807974201114
"2515",65.4595944754628
"2516",66.3665211062591
"2517",65.3132688207315
"2518",71.8230524181871
"2519",71.5672613990371
"2520",56.4949214269667
"2521",64.3527173913044
"2522",49.693404203914
"2523",61.2200117027501
"2524",70.2339832869081
"2525",62.4697049433393
"2526",72.0320804405075
"2527",72.0479061976549
"2528",71.8678062678063
"2529",72.8423772609819
"2530",68.7130003102699
"2531",64.1102616877389
"2532",67.0994001713796
"2533",72.2379702537183
"2534",72.3154852449042
"2535",71.5860576923077
"2536",41.8758007545674
"2537",41.1322328718495
"2538",30.1565292862002
"2539",39.0961997388446
"2540",41.2654985048501
"2541",34.110599078341
"2542",31.9218635898934
"2543",41.1464283503385
"2544",44.0213559732193
"2545",40.8326880074438
"2546",46.1897615725903
"2547",69.589260612876
"2548",37.3889251421646
"2549",69.0291914129483
"2550",50.9063902425594
"2551",75.5840145322434
"2552",68.4144385026738
"2553",71.6625816993464
"2554",22.2683164187404
"2555",36.372679608899
"2556",34.6306084818685
"2557",29.9419001343947
"2558",38.0061031073032
"2559",41.5546600010203
"2560",35.349493550342
"2561",35.6663243223416
"2562",30.3599054373522
"2563",25.0650289017341
"2564",38.0467295026119
"2565",62.7258809047546
"2566",58.0920457969268
"2567",55.2566061284214
"2568",69.3488644345586
"2569",59.3315811606392
"2570",53.8038345163024
"2571",62.8314091412304
"2572",70.487874046548
"2573",68.7053947609452
"2574",60.0185832470579
"2575",55.5859374348627
"2576",50.9840376497987
"2577",54.2710157156418
"2578",63.8726899383984
"2579",58.6863373957665
"2580",71.0623240337855
"2581",71.2650387501538
"2582",35.7310558982011
"2583",42.9291418813608
"2584",46.7568958253305
"2585",39.3709677419355
"2586",66.505695778423
"2587",73.6613861386139
"2588",68.3903195780329
"2589",67.1255908795996
"2590",68.6118110236221
"2591",72.6937817755182
"2592",65.8689730745147
"2593",62.6162981162981
"2594",63.5933280381255
"2595",68.9273940345369
"2596",64.4627403846154
"2597",63.0751748251748
"2598",68.1560913705584
"2599",68.1408320493066
"2600",63.9661985472155
"2601",70.1526004360013
"2602",59.4968078932095
"2603",60.3195520076254
"2604",69.4522537662805
"2605",72.6547395133602
"2606",73.0722889051247
"2607",71.3233564222457
"2608",67.4150149943125
"2609",70.8640939597315
"2610",62.4911680911681
"2611",30.7621617454321
"2612",33.2890709925579
"2613",40.1292820971105
"2614",37.8936363636364
"2615",31.7927487352445
"2616",35.7233347981669
"2617",35.8084459243132
"2618",33.8859917084879
"2619",36.1511074651354
"2620",38.2004711812404
"2621",35.3832835820896
"2622",45.9398946097266
"2623",38.1884959391385
"2624",70.7226757186347
"2625",75.5562248995984
"2626",72.4580653193344
"2627",74.6275119232624
"2628",73.1068355216466
"2629",74.1748742548435
"2630",70.915700774874
"2631",75.969007026986
"2632",66.8394364019737
"2633",47.3365375929044
"2634",47.3366857809618
"2635",36.2984710009581
"2636",51.5022535211268
"2637",50.4584538653367
"2638",23.8644074285378
"2639",45.5367323750913
"2640",64.4887224756527
"2641",59.995775685817
"2642",67.2408809359945
"2643",65.041447752481
"2644",70.0771889400922
"2645",65.2996951219512
"2646",57.5283820955239
"2647",68.1739130434783
"2648",60.8461538461538
"2649",57.2974358974359
"2650",57.4816753926702
"2651",65.6947152385839
"2652",63.6054760423149
"2653",70.2686390532544
"2654",70.2586894586895
"2655",54.9189349112426
"2656",67.8507122507122
"2657",69.2392961876833
"2658",72.5822485207101
"2659",35.489153409723
"2660",35.1662685140946
"2661",31.0104031209363
"2662",27.0442655935614
"2663",26.8005152741995
"2664",15.5263466042155
"2665",9.29185074423979
"2666",21.2864864864865
"2667",22.6706260826528
"2668",17.5447688224612
"2669",17.8037250414332
"2670",18.8191933240612
"2671",13.588108367298
"2672",25.9681927710843
"2673",33.8437521073572
"2674",33.6130322062368
"2675",26.6991304347826
"2676",20.6242248863167
"2677",32.1303418803419
"2678",33.0803903600945
"2679",23.478853250071
"2680",21.4487814166032
"2681",22.2018665043619
"2682",22.1575014370569
"2683",26.2492662835722
"2684",33.2707930367505
"2685",34.1386794375382
"2686",42.380757113567
"2687",21.3738347452677
"2688",29.0792792520401
"2689",73.1313285644836
"2690",50.984206811364
"2691",45.0545002470128
"2692",36.9160592095515
"2693",13.3198010013713
"2694",41.1072406003851
"2695",51.5972222222222
"2696",55.5460674157303
"2697",62.1487603305785
"2698",64.2272727272727
"2699",61.2451669595782
"2700",56.1590909090909
"2701",60.5308641975309
"2702",55.7289719626168
"2703",59.5140664961637
"2704",58.325641025641
"2705",61.7160493827161
"2706",53.9217660728118
"2707",46.9542203147353
"2708",34.7632183908046
"2709",53.5301075268817
"2710",53.3937282229965
"2711",53.6594594594595
"2712",53.908
"2713",52.4972826086956
"2714",52.8762057877814
"2715",44.6165254237288
"2716",36.7848484848485
"2717",53.5422477440525
"2718",54.7854928704278
"2719",59.3821292775665
"2720",42.4918533604888
"2721",51.7156652360515
"2722",50.1048097631012
"2723",48.4355828220859
"2724",62.9463028169014
"2725",64.5339055793991
"2726",52.9494007989348
"2727",27.3490153172867
"2728",12.1861229223038
"2729",14.2972149695387
"2730",13.2326103216156
"2731",21.03640625
"2732",42.2342434997148
"2733",36.8359346642468
"2734",32.906439288044
"2735",17.005765350245
"2736",23.5439867522252
"2737",18.7484526967286
"2738",14.0751005811354
"2739",21.8672084643104
"2740",21.6282708970988
"2741",30.5423023578363
"2742",44.6427530545903
"2743",37.8143412183773
"2744",27.7427512173528
"2745",25.7384529327154
"2746",39.0096051227321
"2747",38.1937106918239
"2748",36.4950495049505
"2749",29.1230899830221
"2750",17.2667844522968
"2751",33.142112125163
"2752",26.1131105398458
"2753",28.3249714937286
"2754",37.8907342657343
"2755",11.4749596122779
"2756",15.2719714964371
"2757",19.4416418445585
"2758",32.7436399217221
"2759",37.233818011257
"2760",34.5001528584531
"2761",40.4453159041394
"2762",35.4230106786083
"2763",15.7836663263818
"2764",34.2009819857186
"2765",24.9952594153279
"2766",9.11165376812683
"2767",27.6204263000764
"2768",65.950103950104
"2769",56.2987312572088
"2770",47.76
"2771",41.570996978852
"2772",68.0412757973734
"2773",66.6430107526882
"2774",51.4858223062382
"2775",64.3333333333333
"2776",13.825
"2777",49.6069651741293
"2778",65.7849162011173
"2779",62.6310820624546
"2780",62.7082706766917
"2781",60.0049115913556
"2782",61.1802091713596
"2783",56.6540016168149
"2784",56.3391521197007
"2785",58.709534368071
"2786",58.2735042735043
"2787",51.9130434782609
"2788",49.319298245614
"2789",59.0728571428571
"2790",65.0344086021505
"2791",57.9483870967742
"2792",57.9100775193798
"2793",54.1922077922078
"2794",55.6111111111111
"2795",55.55859375
"2796",20.0556900726392
"2797",55.5581014729951
"2798",55.4009819967267
"2799",60.7443249701314
"2800",59.8401135288552
"2801",43.9390031526798
"2802",36.4766307820606
"2803",22.4667763834602
"2804",21.3787824148444
"2805",26.523891596339
"2806",29.0993442622951
"2807",52.0378890392422
"2808",43.5326006237933
"2809",36.8962104072398
"2810",23.6295479603087
"2811",25.1787960467206
"2812",40.6145974126279
"2813",47.014196762142
"2814",49.1502916105877
"2815",41.6004472605293
"2816",58.5126549135975
"2817",35.4503901895206
"2818",0
"2819",35.5283167536689
"2820",78.2662337662338
"2821",75.7472283813747
"2822",81.4929577464789
"2823",81
"2824",73.8509433962264
"2825",62.9817813765182
"2826",77.2698072805139
"2827",34.7803979366249
"2828",33.3763501989767
"2829",37.7479954180985
"2830",45.7631067961165
"2831",45.3251231527094
"2832",43.0648854961832
"2833",46.3597206053551
"2834",42.1633064516129
"2835",46.3624678663239
"2836",48.029702970297
"2837",38.3141519823789
"2838",39.6838683462007
"2839",37.9630780478889
"2840",37.7657657657658
"2841",38.157156076496
"2842",43.3769322235434
"2843",46.1862891207154
"2844",41.2898289828983
"2845",41.0499405469679
"2846",37.0484631711343
"2847",31.2534654887596
"2848",34.2673125046456
"2849",33.429070606425
"2850",28.2886266786244
"2851",25.4084321314758
"2852",32.8161439485324
"2853",37.5917375747437
"2854",47.0347417840376
"2855",55.7105093488072
"2856",58.5911111111111
"2857",65.0163043478261
"2858",56.9912126537786
"2859",60.3149779735683
"2860",57.5949685534591
"2861",63.1577761081893
"2862",59.9490268767377
"2863",63.4823747680891
"2864",62.9123867069486
"2865",65.911724137931
"2866",62.7850980392157
"2867",61.3439363817097
"2868",61
"2869",61
"2870",62.4164305949009
"2871",61
"2872",61.0014814814815
"2873",61
"2874",61.0075757575758
"2875",61
"2876",61
"2877",61
"2878",61.0420032310178
"2879",62.3761467889908
"2880",57.8846830985916
"2881",58.7860576923077
"2882",59.2710592160133
"2883",1.37939698492462
"2884",0.612090680100756
"2885",62.0070921985816
"2886",59.1295081967213
"2887",43.1964258148786
"2888",39.3892917836207
"2889",44.2645329635837
"2890",44.7664711772279
"2891",42.2636410174937
"2892",45.4194469952046
"2893",45.8645928636779
"2894",44.9764705882353
"2895",49.5619047619048
"2896",45.9182058047493
"2897",45.7091932457786
"2898",45.8216123499142
"2899",47.0905044510386
"2900",47.5174708818636
"2901",46.8369230769231
"2902",27.2324858757062
"2903",26.720741599073
"2904",43.3448275862069
"2905",46.7397260273973
"2906",44.8362183754993
"2907",45.9192229038855
"2908",45.7925531914894
"2909",41.0225792444637
"2910",36.817398794143
"2911",34.5795053003534
"2912",45.3690987124464
"2913",45.4888143176734
"2914",27.1066098081023
"2915",12.4842531060387
"2916",22.8220211161388
"2917",44.9136904761905
"2918",40.8484107579462
"2919",37.9073288915809
"2920",41.5896723003253
"2921",39.2167447205749
"2922",43.7589638214855
"2923",29.192750327858
"2924",37.8525088606871
"2925",26.1838876373359
"2926",29.5416849495393
"2927",26.7944697039993
"2928",16.0156427758817
"2929",32.1690442993415
"2930",33.1988692719698
"2931",58.0322085889571
"2932",62.0043383947939
"2933",60.1573373676248
"2934",54.998417721519
"2935",47.5700245700246
"2936",56.2453416149068
"2937",57.0567375886525
"2938",54.425644028103
"2939",38.6769759450172
"2940",42.3757421543681
"2941",41.7986736144008
"2942",40.860453769212
"2943",39.8815789473684
"2944",42.5434944237918
"2945",40.4142066420664
"2946",39.0338345864662
"2947",37.7322530864198
"2948",40.2198581560284
"2949",39.2742099898063
"2950",37.8388814913449
"2951",37.1840168243954
"2952",37.219387755102
"2953",39.8923713778829
"2954",39.0206093189964
"2955",36.3338607594937
"2956",37.5758835758836
"2957",39.50233281493
"2958",42.0471991701245
"2959",37.4061207609595
"2960",40.7762364294331
"2961",37.8321981424149
"2962",40.6478060046189
"2963",44.2670731707317
"2964",37.9528535980149
"2965",38.4416873449131
"2966",42.1890413136646
"2967",31.974141984015
"2968",38.6925957937194
"2969",35.7755188479458
"2970",37.2227795809973
"2971",27.8391447368421
"2972",36.0284164603231
"2973",37.9134692782399
"2974",39.224375
"2975",40.2417654808959
"2976",39.7336244541485
"2977",42.7817757009346
"2978",40.8083208197156
"2979",40.531339208142
"2980",44.5152116402116
"2981",41.6324610408703
"2982",38.4916510007741
"2983",39.3109028960818
"2984",23.0512070226774
"2985",57.6128385155466
"2986",53.9598393574297
"2987",66.6359861591695
"2988",46.6944444444444
"2989",55.2475949367089
"2990",61.1788689171416
"2991",31.4166666666667
"2992",41.4633901705115
"2993",21.8763636363636
"2994",23.3479853479853
"2995",61.1149068322981
"2996",51.8584269662921
"2997",59.8634857521537
"2998",60.8032746823069
"2999",61.6800595238095
"3000",58.9143063757985
"3001",57.4223669923996
"3002",52.3287572254335
"3003",34.5073409461664
"3004",48.4401969981238
"3005",53.1800603400987
"3006",55.9773955773956
"3007",47.0362330407023
"3008",74.3411662067846
"3009",19.2342745861733
"3010",54.9670252572498
"3011",61.4945475979959
"3012",38.0210258780037
"3013",43.1121730754983
"3014",48.0337919870498
"3015",54.4042485395645
"3016",68.0449841908594
"3017",60.3258439045367
"3018",54.3895103645461
"3019",49.0296755107701
"3020",48.7849171457558
"3021",61.0104961832061
"3022",61.0172043010753
"3023",61.0281954887218
"3024",61.0189393939394
"3025",60.9666924864446
"3026",61.0270618556701
"3027",61.1905454545455
"3028",46.8953229398664
"3029",39.8668999394388
"3030",51.7747611102685
"3031",54.613698630137
"3032",60.1071604938272
"3033",59.8371531966224
"3034",21.4615675403226
"3035",46.5309325946445
"3036",39.7748049597691
"3037",35.4686614173228
"3038",56.0277220714876
"3039",53.1480532786885
"3040",48.5556229160352
"3041",44.9804536719173
"3042",48.6103306371506
"3043",45.8084402151427
"3044",57.277749096541
"3045",37.9047419219471
"3046",34.6151603498542
"3047",57.3211792086889
"3048",51.3156906906907
"3049",69.0047361299053
"3050",71.4587546567323
"3051",73.2100926879506
"3052",73.4421052631579
"3053",71.6918063314711
"3054",71.4401175606172
"3055",76.6204475647214
"3056",77.9933894230769
"3057",70.8492268041237
"3058",76.0959446092977
"3059",69.8992568125516
"3060",54.9367704280156
"3061",51.9319751992914
"3062",43.9909716251075
"3063",51.0897752808989
"3064",44.3713205509047
"3065",45.7242436631235
"3066",48.5737646640597
"3067",40.9236195082628
"3068",44.4925355450237
"3069",45.5215017064846
"3070",43.7974915077084
"3071",52.3678726483357
"3072",61.0889570552147
"3073",61.0068879148403
"3074",61.0193308550186
"3075",61.034188034188
"3076",61
"3077",61.0182232346241
"3078",61
"3079",61.0114379084967
"3080",61.0084439083233
"3081",61.0146892655367
"3082",61.0141458106638
"3083",61.0133079847909
"3084",61.0145833333333
"3085",60.6445086705202
"3086",60.7061718269428
"3087",60.7150760719225
"3088",60.9014989293362
"3089",60.1185144729656
"3090",60.3772563176895
"3091",58.3652928416486
"3092",60.1480299888339
"3093",60.647016534867
"3094",60.9794676806084
"3095",60.9306742640076
"3096",60.8302564102564
"3097",60.8582852065749
"3098",60.5567833026397
"3099",59.8421052631579
"3100",61.2437673130194
"3101",58.8722044728434
"3102",56.5857038657914
"3103",59.0525793650794
"3104",58.453514739229
"3105",60.9684917355372
"3106",61.0582456140351
"3107",61.0089717046239
"3108",61.0239348970799
"3109",61.0185714285714
"3110",61.1115511551155
"3111",61.065
"3112",61.1214430894309
"3113",61.0240320427236
"3114",61.0494186046512
"3115",61.0324640766365
"3116",61
"3117",61.0106788710908
"3118",61.0470085470085
"3119",61.0108499095841
"3120",61.0519777705132
"3121",60.5890052356021
"3122",60.5146726862302
"3123",60.8189964157706
"3124",60.9064516129032
"3125",61.0420702179177
"3126",60.6384872080089
"3127",59.4235632183908
"3128",60.2543402777778
"3129",43.4795281054823
"3130",37.3937984496124
"3131",36.9754940711462
"3132",37.9168173598553
"3133",51.2523836231071
"3134",56.8321579689704
"3135",52.6157082748948
"3136",54.6340277777778
"3137",49.7821067821068
"3138",51.7549450549451
"3139",52.7112332112332
"3140",61.6892551892552
"3141",62.336291913215
"3142",59.2781065088757
"3143",54.7247813411079
"3144",56.4087912087912
"3145",51.515931372549
"3146",53.0710023866348
"3147",44.587343441002
"3148",41.1618106139438
"3149",54.2870762711864
"3150",51.3815406976744
"3151",49.736802413273
"3152",44.4304956896552
"3153",64.390931372549
"3154",52.7616683217478
"3155",48.1866666666667
"3156",36.7238860482104
"3157",48.6786786786787
"3158",59.3737938039614
"3159",46.7951261591546
"3160",56.7991169977925
"3161",55.6410923276983
"3162",57.4736012608353
"3163",41.9794728839331
"3164",43.6488618662379
"3165",43.80444646098
"3166",44.1692438042788
"3167",44.5889956910839
"3168",48.4151875982925
"3169",41.1715346952558
"3170",41.0602289696366
"3171",43.9901150542862
"3172",54.6658118288187
"3173",69.0671506352087
"3174",73.891617273497
"3175",73.7347110923661
"3176",76.9037267080745
"3177",69.862484157161
"3178",70.3821536144578
"3179",70.9734669811321
"3180",71.9941520467836
"3181",70.4034653465347
"3182",75.6461988304094
"3183",71.2636942675159
"3184",56.8834094684385
"3185",64.3354603463993
"3186",57.7389364075865
"3187",57.0877230022168
